SMILES
NC1=CC(C=CC1=O)=C1C=C(OC(=C1)c1ccccc1)c1ccccc1
[O-][N+]1=C2C=CC=CC2=NO1
C[Si](C)(C)C1=CC=C(O1)C(=C=C=C(C1=CC=C(O1)[Si](C)(C)C)C1=CC=C(O1)[Si](C)(C)C)C1=CC=C(O1)[Si](C)(C)C
C[Si](C)(C)C#CC(=C=C=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C)C#C[Si](C)(C)C
CCCCCC1=CC=C(S1)C1=CC(C(=O)S1)=C1C=C(SC1=O)C1=CC=C(CCCCC)S1
N#CC(C#N)=C1C=C2SSN=C2C2=NSN=C12
CC(C)(C)c1cc(c([As]=C2c3cc(Br)ccc3c3ccc(Br)cc23)c(c1)C(C)(C)C)C(C)(C)C
CC(C)(C)[Si](C)(C)[Si]12C3(C4CC5CC(C4)CC3C5)[Si]1(C12C2CC3CC(C2)CC1C3)[Si](C)(C)C(C)(C)C
CC1=CC2=[N+]([O-])ON=C2C=C1I
CC1=CC2=[N+]([O-])ON=C2C=C1Br
ClC1=CC2=[N+]([O-])ON=C2C(=C1)Cl
BrC1=CC2=NO[N+](=C2C=C1)[O-]
Cc1ccc(cc1)C1=[N+]2C(=NC3=C(c4ccc(C)cc4)C(=C(N3[B-]2(F)F)c2ccc(C)cc2)C(C2=CC=CN2)=C2C=CC=N2)C(=C1)c1ccc(C)cc1
CC(C)(C)C1=CC(C=C(C1=O)C(C)(C)C)=C1c2cccc3cccc(c23)C1=C1C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C
CC(C)(C)C1=CC=C2N1[B-](F)(F)[N+]1=NN=[N+]3C1=C2C1=CC=C(N1[B-]3(F)F)C(C)(C)C
CC1=CC2=NO[N+](=C2C=C1)[O-]
COC(=O)C1=C(C)NC(=C(C1C1=CC2=NO[N+](=C2C=C1)[O-])C(=O)OC)C
Cc1ccc(cc1)C1=CC(=C2N=C3[N+](=C(C=C3c3ccc(C)cc3)c3ccc(C)cc3)[B-](O)(N12)c1ccccc1)c1ccc(C)cc1
O=C1OC2=CC(C=CC2=C1c1ccccc1)=C(c1ccccc1)c1ccccc1
ClC1=CC=C(Cl)C2=[N+]([O-])ON=C12
CCN(CC)C1=NC(C(=N1)SC)=C1N=C(N=C1SC)N(CC)CC
CCOC(=O)C=CC1=C(N2C(=C1c1ccccc1)N=C1[N+](=C(C=C1c1ccccc1)c1ccc(OC)cc1)[B-]2(F)F)c1ccc(OC)cc1
O=C1OC(=CC1=C1C=C(OC1=O)c1ccccc1)c1ccccc1
CC(C)[Si](C#CC1=C2N=S=NC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)(C(C)C)C(C)C
CC(C)(C)OC(=O)CN1N=C2C(=N1)C(=C1[N-][S+]=NC1=C2C1=CC=CS1)C1=CC=CS1
BrC1=CC(=C(O1)C1=C(Br)C(C(O1)=C1OC(C=C1Br)=C(C#N)C#N)=C(C#N)C#N)Br
Cc1ccc(cc1)S(=O)(=O)Oc1ccccc1C=CC=[N+]([O-])c1ccccc1
COc1ccc2cc3c(OC4=CC5=CC(=O)C=CC5=CC4=C3c3c(F)cccc3F)cc2c1
CC[Si](CC)(CC)C#CC1=C2C=C3C=CC=CC3=CC2=C(C#C[Si](CC)(CC)CC)C2=NSN=C12
O=N(=O)C1=CC2=NO[N+](=C2C=C1N(=O)=O)[O-]
BrC1=CC=C(Br)C2=[N+]([O-])ON=C12
CC(C)[Si](C#CC1=C2C=C3C=CC=CC3=CC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)(C(C)C)C(C)C
NC1=NC(C=CC1=O)=NNc1ccccc1
Cc1cc(C)c(c(C)c1)C1=C2C=C3Sc4ccccc4C(=C3C=C2Sc2ccccc12)c1c(C)cc(C)cc1C
Cc1cc(C)c(c(C)c1)C1=C2C=C3Sc4ccc(cc4C(=C3C=C2Sc2ccc(cc12)C(C)(C)C)c1c(C)cc(C)cc1C)C(C)(C)C
ClC1=C(Cl)C(=C(Cl)C(=C2C=CC(C=C2)=C(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(=C1Cl)Cl)Cl
Cc1ccc2[N+](=C(c3ccccc3)C(c2c1)=C(c1ccccc1)c1ccccc1)[O-]
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2ccc(C)cc2)c2cc3ccccc3cc12)(C(C)C)C(C)C
C[Si](C)(C)C#Cc1c2cc3ccccc3cc2c(C#C[Si](C)(C)C)c2cc3ccccc3cc12
CC[Si](CC)(CC)C#Cc1c2cc3ccccc3cc2c(C#C[Si](CC)(CC)CC)c2cc3ccccc3cc12
CC(C)(C)[Si](C)(C)C#Cc1c2cc3ccccc3cc2c(C#C[Si](C)(C)C(C)(C)C)c2cc3ccccc3cc12
c1ccc(cc1)C(c1ccccc1)=C1C=CC(C=C1)=C(c1ccccc1)c1ccccc1
CC[Si](CC)(CC)C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3ccccc3cc12
[O-][N+]1=C2C=C(C=Cc3ccccc3)C=CC2=NO1
CC[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](CC)(C(C)C)C(C)C)c2cc3ccccc3cc12)(C(C)C)C(C)C
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3cc(Br)c(Br)cc3cc12)(C(C)C)C(C)C
CCCCNC1=CC(=C2C(=O)C(=CC(=C2C1=O)O)NCCCC)O
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#Cc2cc3ccccc3c3ccccc23)c2cc3ccccc3cc12)(C(C)C)C(C)C
CC(C)[Si](C#Cc1c2cc3nccnc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3nccnc3cc12)(C(C)C)C(C)C
CCCCCCC#Cc1c2cc3ccccc3cc2c(C#CCCCCCC)c2cc3ccccc3cc12
CCCCCC#Cc1c2cc3ccccc3cc2c(C#CCCCCC)c2cc3ccccc3cc12
CCCCC#Cc1c2cc3ccccc3cc2c(C#CCCCC)c2cc3ccccc3cc12
CC(C)[Si](C#Cc1c2cc3ccccc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3nccnc3cc12)(C(C)C)C(C)C
CC(C)(C)C#Cc1c2cc3ccccc3cc2c(C#CC(C)(C)C)c2cc3ccccc3cc12
CC(C)[Si](C#CC1=C2N=C3C(=C(F)C(=C(F)C3=NC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)F)F)(C(C)C)C(C)C
CC(C)[Si](C#CC1=C2N=C3C=CC=CC3=NC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)(C(C)C)C(C)C
CC1=CC(=C(N1)C1=[N+]([O-])c2ccccc2C1=O)C
CCOC(=O)C1=C(N(C)C(=O)C1=C1C(=O)N(C)C(=C1C(=O)OCC)c1ccccc1)c1ccccc1
COC(=O)C1=C(N(C)C(=O)C1=C1C(=O)N(C)C(=C1C(=O)OC)C1=CC=CS1)C1=CC=CS1
CC(C)(C)C1=CC(=CC=CC=C2SC(C=C2)=C(C#N)C#N)C=C(O1)C(C)(C)C
CN(C)c1ccc(cc1)C(=C=C=C1C=C(C(=O)C(=C1)C(C)(C)C)C(C)(C)C)c1ccc(cc1)N(C)C
CC(C)[Si](C#Cc1c2cc3c(F)c(F)c(F)c(F)c3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(F)c(F)c(F)c(F)c3cc12)(C(C)C)C(C)C
CN1C(=O)C(C=C1c1c(C)cc(C)cc1C)=C1C=C(N(C)C1=O)c1c(C)cc(C)cc1C
CC(C)[Si](C#Cc1c2cc3nccnc3cc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2cc3c(Cl)c(Cl)c(Cl)c(Cl)c3cc12)(C(C)C)C(C)C
O=C1O[N-][N+](=C1C1=CCCCC1)c1ccccc1
S(N=C1C=CC(C=C1)=NSc1ccccc1)c1ccccc1
[O-][N+](=CC1=CC=C(O1)C=[N+]([O-])c1ccccc1)c1ccccc1
CC(C)[Si](C#Cc1c2nc3ccccc3nc2c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3ccccc3nc12)(C(C)C)C(C)C
C[n+]1ccc(c(C)c1)c1cc(c([O-])c(c1)C(C)(C)C)C(C)(C)C
CCSC1=C2C(=S=C(SCC)C2=C(S1)SC(C)(C)C)SC(C)(C)C
[O-][N+]1=C2C=C(SC32c2ccccc2C1c1ccccc31)c1ccccc1
COc1ccc(Nc2n[n+]([O-])c3ccccc3[n+]2[O-])cc1
FC1=CC2=NO[N+](=C2C=C1N1CCOCC1)[O-]
N#Cc1c2cc3ccccc3cc2c(C#N)c2cc3ccccc3cc12
O=N(=O)C1=CC(=CC2=[N+]([O-])ON=C12)C#N
c1ccc(cc1)N1N=C(N=C2C=C3N=C(N(N=C3C=C12)c1ccccc1)c1ccccc1)c1ccccc1
CN1C=CC(C=C1)=C1C(=C2N(C)CCN(C)C2=C1C#N)C#N
BrC1=C([O-])ON=[N+]1c1cccnc1
CCc1ccc(cc1)C(=C=C=C=C=C(c1ccc(CC)cc1)c1ccc(CC)cc1)c1ccc(CC)cc1
O=N(=O)C1=CC2=[N+]([O-])ON=C2C(=C1)N(=O)=O
O=N(=O)C1=CC2=[N+]([O-])ON=C2C2=C1C(=NO2)C1OCCO1
ClC1=CC2=[N+]([O-])ON=C2C(=C1)N1CCOCC1
O=N(=O)C1=CC2=[N+]([O-])ON=C2C2=C1C(=NO2)C#N
N=C1C(C(=[N+]([O-])C1(Cc1ccccc1)C#N)c1ccccc1)=C(c1ccccc1)c1ccccc1
FC(F)(F)c1ccc2N=C3C=C4Oc5cc(ccc5N=C4C=C3Oc2c1)C(F)(F)F
[O-]C1=NN([N+](=N1)c1ccccc1)c1ccccc1
CC(C)C(=C)C1=[N+]([N-]OC1=O)c1ccccc1
CN(C)c1ccc(cc1)[N+]([O-])=CC1=C(C#N)C(=C(C#N)C1(C)NC(=O)C(F)(F)F)c1ccccc1
ClC1=C2Oc3ccccc3N=C2C(=C2Oc3ccccc3N=C12)Cl
O=C(NNC1=NC(=CS1)c1[n+](noc1[O-])c1ccccc1)c1ccccc1
CCOc1c2ccccc2c(c2ccccc12)C1=C2C=CC(C=C2Oc2ccccc12)=C1C(=O)CC(C)(C)CC1=O
COc1cc(C)c(c(C)c1)C1=C2C=CC(C=C2Oc2ccccc12)=C(C#N)C#N
CC1(C)CC(C)(C)C2=[N+]([O-])c3ccccc3C2=C1
C[n+]1ccc(cc1)c1cc(c([O-])c(c1)C(C)(C)C)C(C)(C)C
O=P1(OC(c2ccccc2)C2=C(ON=[N+]2c2ccccc2)[N-]1)Oc1ccccc1
CCN(CC)c1ccc(cc1)C(=C1C=CC(C=C1)=C(C#N)C#N)C(c1ccccc1)=C(C#N)C#N
FC(F)(F)c1ccc(cc1)C1OP(=O)(Oc2ccccc2)[N-]C2=C1[N+](=NO2)c1ccccc1
Cc1ccc(cc1)[N+]1=NOC(=C1C1=NNC(C1)c1ccccc1)[O-]
CC(C)[n+]1noc2[N-]C(=O)C(C)Sc12
CC(C)[Si](C#CC1=C2Oc3cccc(C#N)c3N=C2C(=C2Oc3cccc(C#N)c3N=C12)C#C[Si](C(C)C)(C(C)C)C(C)C)(C(C)C)C(C)C
[O-][N+]1=C(c2ccccc2)C(=CC=Cc2ccccc2)C1c1ccccc1
C=CCC12CCC=CC1=CC(=[N+]2[O-])c1ccccc1
c1ccc2c(c1)cc1cccc3cc4c(cc5cccc6cc7ccccc7c4c56)c2c13
F[B-]1(F)N(N=C(N=[N+]1c1ccccc1)c1cccc(c1)C1=NN(c2ccccc2)[B-](F)(F)[N+](=N1)c1ccccc1)c1ccccc1
[O-][N+]1=C2C=CC=CC2=C(C#N)N1c1cccc2ccccc12
CC(C)(C)N=C1C(Nc2ccccc12)=C1Nc2ccccc2C1=NC(C)(C)C
CC(C)[Si](C#CC1=C2Oc3cc(ccc3N=C2C(=C2Oc3cc(ccc3N=C12)C#N)C#C[Si](C(C)C)(C(C)C)C(C)C)C#N)(C(C)C)C(C)C
CCN(CC)c1ccc(N=C2C=CC(=C(C#N)C#N)c3ccccc23)c(NC(C)=O)c1
Fc1ccc(cc1)C1=[N+]([O-])c2ccccc2C1=O
Clc1ccc(cc1)C1=[N+]([O-])c2ccccc2C1=O
CCC1=CN2C=C(C=C2C=C1)C1=[N+]([N-]OC1=O)c1ccccc1
Cc1ccc2C(=O)C(=[N+]([O-])c2c1)c1ccccc1
Cc1cc(C)c(N=C2C(Nc3ccccc23)=C2Nc3ccccc3C2=Nc2c(C)cc(C)cc2C)c(C)c1
Clc1ccc(cc1)[N+]1=NOC(=O)[C-]1c1ccc(Cl)cc1
CCCCc1ccc(NC2=CC(=C3C(=O)c4ccccc4C(=C3C2=O)Nc2ccc(CCCC)cc2)O)cc1
CC(=NO)[C-]1[N+](=NOC1=O)c1ccccc1
O=C1C(Nc2ccccc12)=C1Nc2ccccc2C1=O
c1ccc(cc1)c1c2cc3ccccc3cc2c(c2ccccc2)c2cc3ccccc3cc12
Cc1ccc(cc1)[N+]1=NOC(=C1C1=NNC(=N1)C1=CC=CS1)[O-]
Clc1cccc2ccc3[n+]([O-])c4ccccc4nc3c12
ClCC1=NC(=NO1)C1=C([O-])ON=[N+]1c1ccc(Br)cc1
Brc1ccc(cc1)[N+]1=NOC(=O)[CH-]1
Cc1cc(C)c(c(C)c1)[Si](c1c(C)cc(C)cc1C)=[Si](c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C
CC1(C)CC(=[N+]([O-])C1O)C=Cc1ccccc1
Brc1cc(Br)cc(c1)C1=C(NC(=C1)c1ccccc1)N=C1N=C(C=C1c1cc(Br)cc(Br)c1)c1ccccc1
CN(C)N=CC(C#N)=C(C=NN(C)C)C#N
S1N=C(N=C2SN=S=C2c2ccccc2)C(=N1)c1ccccc1
COc1ccc(cc1)C1=C2NC(=C(c3ccc(cc3)N(=O)=O)C3=NC(=C(C4=CC=C(O4)C(=C(C)C4=CC=C1O4)C)c1ccc(OC)cc1)C=C3)C=C2
COC(=O)CC1=C2C=CC=CC2=CS1
Clc1ccc2C(=O)C(Nc2c1)=C1Nc2cc(Cl)ccc2C1=O
Brc1ccc(cc1)C1=C2C(=O)NC(=C2C(=O)N1)c1ccc(Br)cc1
Cc1cc(C)c(c(C)c1)[Si](C1=CC=CS1)=[Si]1C(CCC1([Si](C)(C)C)[Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C
ON=C(Cl)C1=C([O-])ON=[N+]1c1ccccc1
C[Si](C)(C)C1(CCC([Si](=[Si]1c1ccccc1)c1ccccc1)([Si](C)(C)C)[Si](C)(C)C)[Si](C)(C)C
CC1=CC(=NO1)N=C1[N-][N+](=NC21CCCC2)c1ccc(cc1)N(=O)=O
S(N=S=Nc1ccccc1)N=S=Nc1ccccc1
CC1(C)OC(=C(C#N)C#N)C(=C1C=CC=CC=CN1CCCC1)C#N
CC1(C)OC(=C(C#N)C#N)C(=C1C=CC=CC=CC=C1N(CCO)c2ccccc2C1(C)C)C#N
CN(C)c1ccc(cc1)C#CC(=CC=C(C#N)C#N)C#Cc1ccc(cc1)N(C)C
CCN(CC)c1ccc(N=C2C=C3Cc4cccc(Cc5cccc(Cc6cccc(CC(=C2)C3=O)c6O)c5O)c4O)c(C)c1
COc1cccc(c1)C(C)=C1C(=O)OC(=C1C(C)C)C(=C)C#N
BrCCCCCCN1C(=O)C(c2ccccc12)=C1C(=O)N(CCCCCCBr)c2ccccc12
CC1(C)CC(=CC(=C1)O)C=Cc1ccccc1Cl
FC(F)(F)c1ccc2SC(C(=O)Nc2c1)=C1Sc2ccc(cc2NC1=O)C(F)(F)F
c1ccc2cc3ccccc3cc2c1
FC1=C(F)C(=Nc2ccc(I)cc2)C(=C(F)C1=Nc1ccc(I)cc1)F
CC1(C)CNC(=C1O)C1=C(O)C(C)(C)CN1
CCN(CC)C(=O)C=C(N(Cc1ccccc1)S(=O)(=O)c1ccc(C)cc1)C1=CC(=O)OC=C1
COC(=O)C1=C(c2ccc(OC)cc2)C(C#N)(C#N)C(=C1C(F)(F)F)NC(C)(C)C
CCOC(=O)C1=C(SC2=C1CC=CC2)N=CC(=NNc1ccccc1C(=O)OC)C(C)=O
CC(C)(C)c1ccc(cc1)N1C(=O)C(=C2N(C(=O)C(=C12)C1=CC=C(Br)S1)c1ccc(cc1)C(C)(C)C)C1=CC=C(Br)S1
COC(=O)C(NC(=O)OCc1ccccc1)=CC1=CC=C(O1)c1cccc(c1)C(F)(F)F
CC1=C(C#Cc2ccccc2)C(=C)C(C1c1ccccc1)c1ccccc1
Cc1ccc(CC2=C(C=CS(=O)(=O)C2)c2ccccc2)cc1
COP(=O)(OC)C1(C2CC=CC=CC12)c1ccccc1
NC1=NC=NC2=NON=C12
CC1=C(Br)C(=O)N2N1C(=O)c1ccccc21
CC(C)=Cc1c2Nc3ccccc3c2c(C=C(C)C)c2Nc3ccccc3c12
CCN(CC)c1ccc(cc1)N=Nc1ccc2C(=O)NC(=O)c2c1
COC1=C(Br)CC2(OC=C1Br)ON=C(C2OC(C)=O)C(=O)NCCCOc1c(Br)cc(CCNC(C)=O)cc1Br
Cc1cccc(C)c1N(C#N)C(=O)C1=CC=CS1
C1Cc2ccccc2C(c2ccccc12)=C1c2ccccc2C=Cc2ccccc12
CC(C)(C)OC(=O)N1C2=C(CCCN(C2)C(=O)OCc2ccccc2)c2cc(Br)ccc12
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC
CCOC(=O)C1=C2C(=O)N(C(=O)C2=C2N1C=Cc1ccccc21)c1ccc(Br)cc1
CCC(C)COc1ccc(OC(=O)c2ccc(OC=CC)cc2)cc1
CC(=O)N1CCN(CC1)Cc1ccc(cc1)C1=NCCS1
COC(=O)C1CC(OC(C)=O)C(=C(C1)OC1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O)OC(C)=O
CC(C)(C)C1CC[Si](CC1)(c1ccc(cc1)c1ccccc1)C(C)(C)C=C
O=C1ON=S=C1c1ccccc1
ClC1=CC2=[N+]([O-])ON=C2C(=C1N(=O)=O)N1CCCC1=O
CC1=C(C(c2ccc3OC(=CC(=O)c3c2)c2ccccc2)C(=C(C)N1)C(=O)OCC=C)C(=O)OCC=C
CCOC1=CC(=CC2=[N+]([O-])ON=C12)F
